urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ھاھا لیکن ہم جیسے دشمنوں کو یا فولو نا یا بلاک تاکہ سکون سے رہا جا سکیں,1.0,,,,,,
جی سندھ کو رینجرز نے صبح چار بجے اغوا کر نامعلوم مقام جا کر صفدر اعوان گرفتاری آرڈر زبردستی جاری کروائے حامد میرجج اغوا سن تھا صحافی سیاستدان اغوا سن تھا لیکن جی سندھ کو ا ٹھا لے ظالمو جمہوریت کا پردہ رہنے,1.0,,,,,,
دیوار لکھ تھا پڑھنے والا گدھا پٹواری نے اسے پڑھ اسے مٹا لکھ دیا لکھنے والا گدھا,1.0,,,,,,
کتنی خوبصورت نہ نصیبـــوں کــــی مـــحتاج ہوتــــی ہیـــــں,0.0,,,,,,
دل کسی پہ ا سکتا,0.0,,,,,,
السلام علیکم ورحمتہ اللہ وبرکاتہ صبح بخیر پیارے پیارے لوگو اللہ ہمیں دکھ غم پریشانی سے محفوظ فرمائے وطن عز,0.0,,,,,,
لگ کامران خان کوئ ویڈیو PTI ہاتھ لگ گئ,1.0,,,,,,
جب صفدر گرفتاری پرنے سمیت میں دوست کو کہہ رہا تھا درویش اپنا سب کچھ ساتھ جا رہا جہاں رکھنا,1.0,,,,,,
سر آپ نے غزوۂ ہ ند کرنا تھا آپ غزوۂ سندھ کر,1.0,,,,,,
لفظ بلاک تشریح جلد بازی میں کسی کو طلاق دینا نادیہ_کی_باتیں,0.0,,,,,,
آہو میں نے سوچا بھول نا,0.0,,,,,,
روز کھا تینوں ٹائم,0.0,,,,,,
آپ کو اٹھکیلیاں سوجھی ا دھر جرنیل صاب انگاروں پہ لوٹ کچھ خیال اپنے جاٹ عزت کا,1.0,,,,,,
گھبرانا نہیں میں بوٹے والا کام نہیں کر سکتا,1.0,,,,,,
نہی گڈ نائٹ,0.0,,,,,,
د ل کا کر وہ بھی سر کاندھوں سے اتارنے لیے تیار تھا کئیوں,0.0,,,,,,
جیسےآج سندھ پولیس کےآفیسرز نےکرسی بجائے اپنے حق لیے آواز بلند کر غیرت کا ثبوت دیا قسم سے اگر اسی طرح ہمارے سیاستدان کرسی بجائے ان نام نہاد مالکوں خلاف شروع میں کھڑے جاتے اس ملک کا حشر نا ہوتا WeStandWithSindhPolice SindhPolice,1.0,,,,,,
اپوزيشن کروڑوں لگا کر جلسہ انصافی گھر بیٹھے سو کا پیکچ لگوا کر جلسے ماں بہن کردیتے ن لیگی سپورٹر,1.0,,,,,,
رپورٹ آنے سندھ پولیس حوالات میں تم سب کھڑے ہوگے,1.0,,,,,,
300 فالورز کا اضافہ لسٹ میں شامل ہونے لیے ڈی مینشن ریٹوئیٹ ریٹوئیٹ والوں کو فالو فالو بی,0.0,,,,,,
او خیر ویکم جی آیاں نوں,0.0,,,,,,
پاک فوج جنرل قمر جاوید باجوہ کا نام کر اپنی چوری بچانے سن تمہارا نام ونشان مٹنے والا پاک فوج تا قیامت NationLovesPakistanArmy,1.0,,,,,,
سندھ پولیس بڑے افسران شاید شمالی جات سیر یا کچن گاڈرننگ تربیت لیے محکمہ زراعت کلاس میں دل_پہ_مت_لے_یار,1.0,,,,,,
جو بلاول کو سمجھ داری سے کام لینے کا مشورہ رہےتھے وه خود بوکھلائے ہوۓ بےوقوفیاں کر,1.0,,,,,,
مارخور بھیس میں حرام خور میل ایڈریس پہ بھی دھیان دیں ایس ایس جی پرائڈ,0.0,,,,,,
عورتوں_کےساتھ_حسن_سلوک حضرت ابوہریرہ رض سے نقل فرمایا جس شخص بیویاں وہ کسی زیادہ مائل وہ قیمت دن اس حال میں گا اس بدن کا حصہ کو جھکا ہوگا سنن النسائی حدیث نمبر 1305,0.0,,,,,,
300 فالورز کا اضافہ لسٹ میں شامل ہونے لیے ڈی مینشن ریٹوئیٹ ریٹوئیٹ والوں کو فالو فالو,0.0,,,,,,
مریم نانی سے تربیت یا شدہ گھروں میں گیراج بنانے مخالف پٹواریوں_کی_مادرملت,1.0,,,,,,
وہ ساری باتیں میڈیا نے نون لیگ,1.0,,,,,,
کیپٹن صفدر پاکستانی تاریخ کا فوجی ھے جسے پولیس جب چاھے جہاں چاھے گرفتار کر سکتی ھے Pmln youth wing pakpattan,1.0,,,,,,
جی حضور پچھلے ماہ عیاشی قیمت چ کا رہا,0.0,,,,,,
ختم تجھے پانے کا جنون ا ن ا ل ل ہ ا ن آ ا ل ہ اج ن,0.0,,,,,,
اس سے پہلے کسی رسم پہ وارے جا چل کسی خواب تکمیل میں مارے جا,0.0,,,,,,
کیپٹن صفدر گرفتاری سندھ ڈی جی چھٹی,1.0,,,,,,
آرمی چیف نے کراچی واقعات رپورٹ طلب کر گیم اب شروع ہوئ,1.0,,,,,,
نانی کنجری کا پٹواری نہیں,1.0,,,,,,
وہ تیر مجھے کیونکر نہ لگا جس تیر سے گھائل تھا اصغر,0.0,,,,,,
میں بہت پریشان لیکن مطمئن اللہ سب دیکھ رہا,0.0,,,,,,
ارشد شریف پاور پلے نے سردار لطیف کھوسہ محسن شاہنواز رانجھا پرخچے ا ڑا دیے سہی جھوٹ پیر نہیں,1.0,,,,,,
سندھ پولیس افسران چھٹی درخواست نے بدمعاشوں کو چھٹی کادودھ یادکرادیا بھلا ھووی تھانیدارا,1.0,,,,,,
امریکہ میں پولیس گردی یونین زور,1.0,,,,,,
عطر ومشک وعنبر کر بساط لوگو جہاں معطر آپ پسینے سے صلی اللہ علیہ وآلہ وسلم سیده_عریش,0.0,,,,,,
اس کالم تعریف کرنےکاBدل نہیں کررہاکیونکہ ایسی مہروجیسی معصوم پریوں اوراس ملک کےہرغریبکوجن نےنوچاہےاسکی آوازبھی آپ بنےہوکالمزمیں مرسیےغریب کےپڑھتےلکھتےہوشوزمیں انہی کومسیحابناتےہوجنہوں نےاس قوم کونوچ کھایابجائےمہروجیسی بچیوں اورعوام کےمجرموں کوتختہ دارپرپہنچاؤمعذرت,0.0,,,,,,
میری بڑی بہن کو بھی بہت پسند اندرسے,0.0,,,,,,
درویش جیل سے چھٹ جا لیڈر بن کر نکلا شاید,1.0,,,,,,
انگریزوں کتے نہلانے والا,1.0,,,,,,
اتنی تحریک انصاف الیکشن میں میرٹ سیٹیں نہیں تھیں جتنی سندھ پولیس چ ھٹی درخواستیں آ,1.0,,,,,,
سعودی عرب نے ایف اے ٹی ایف FAFT میں پاکستان کو بلیک لسٹ کرنی حمایت کر سعودی شہزادہ Black Vigo سواری کا تجربہ کرنا چاہتا انشاءاللہ جلد انہیں مل جائے گا پریشان نہ حضرت یوسف علیہ السلام کو ان بھائیوں نے کنویں میں پھینکا تھا جیسے اللہ اسے کون چکھے,0.0,,,,,,
فرق نہیں پڑتا اگر سندھ پولیس افسران چھٹی ٹائیگر فورس کو اسی دن لیئے تیار کر تھا فیاض چوہان ڈاکٹر شہباز گل,1.0,,,,,,
بہتر اس ستیاناس بلکہ سوا ستیاناس کا نام ہم انگلش میں کیونکہ اردو میں اسکا نام قدرے لمبا ادائیگی میں سانس پھول جاتی,1.0,,,,,,
آرمی چیف کا کیپٹن صفدر سالے کو فون کراچی واقعہ تفصیلات طلب,1.0,,,,,,
جن کو میلاد سے تکلیف ا نکو بس ا تنا کہہ دیا س وائے ابلیس جہاں میں سبھی خوشیاں منا 12_rabi_ul_awwal wilad_e_sarkar,0.0,,,,,,
کھسرے تم اقتدار مے ھی آتے ھو سندھ پولیس مدد سے دنیا کو کرپٹ ترین پولیس ھے,1.0,,,,,,
محمود اچکزئ کہتا اردو زبان ھماری نہیں ہۓ بات بھی اچکزئ صاحب نے اردو میں,1.0,,,,,,
نانی اماں ووٹ کو عزت نعرہ اعتراض نہیں جس جگہ نعرہ لگاے اس اعتراض,1.0,,,,,,
میں عشق ا س مقام آپہنچا جہاں میری سانس تمہارے نام کا ورد,0.0,,,,,,
بھی یاد کمال Good Night,0.0,,,,,,
فاطمہ جناح کو غدار کہلوانے والوں کو فاطمہ جناح زندہ باد کیسے برداشت ہوتا کپٹن صفدر تیری جرات کو سلام,1.0,,,,,,
کامران صاحب اپکے ناقابل تردید ذرائع میں کچھ وزن کم رہا کیونکہ عمر ساتھ ساتھ انسان کچھ ذہین پختہ ہوتا جا رہا لیکن اپ صحت پہ کچھ فرق نہیں پڑا Hameed mir,1.0,,,,,,
خان صاحب پاس مسائل جو نام نہاد لیڈر ا س لیے مزید رکاوٹیں کھڑی کر,1.0,,,,,,
ترے رستے میں میری دونوں آنکھیں تھیں فروزاں دیا بس ترے اصرار رکھ تھا اردو_زبان,0.0,,,,,,
سمی اب تم ایشے تلو,0.0,,,,,,
لبیک کو میڈیا سے کر دیوار سے لگانے سن پاک تحریک تمہاری سکرینوں محتاج نہیں تمہارا وقت آ ہمارا گا ان شاءاللہ,1.0,,,,,,
چھٹی_لو_عہدے_کو_عزت_دو کچھ نے 22 کروڑ عوام ذمہ داری ایسے شخص کو سونپ جس نے کبھی اپنے بچوں ذمہ داری نہیں,1.0,,,,,,
واہ میاں صاحب مولانا فضل الرحمان صاحب آپ نے واقع ثابت کر دیا کمپنی نہیں واقع کمپنی نہیں چل,1.0,,,,,,
حڈرام مطلب ویلا نکما ماں باپ دا نکھٹو پتر,0.0,,,,,,
نیند اگر کسی خواب خواب عشق زرد کر چھوڑے گا خاصی ہری بھری اردو_زبان,0.0,,,,,,
سر کر وارنٹس گرفتاری جی جاری کرتا,1.0,,,,,,
صحافت ختم ھو ھے اب صرف لفافت باقی رہ ھے,1.0,,,,,,
بالآخر جہانگیر ترین کوشش علامہ طاہرالقادری بددعائیں رنگ آ AchaSorry WeStandWithSindhPolice,1.0,,,,,,
اوے ھوئے بہت بڑا ھو جائے گا ھضم وقت مر نا جائے,0.0,,,,,,
میں نے کہ آپ برے,0.0,,,,,,
ہاں اپنا کیڑا مارنے مجھے گالیاں دینے ارہے ابے میں نے کر کر,0.0,,,,,,
اس ٹویٹ میں میرے مخاطب باجوہ صاحب,1.0,,,,,,
گیارہ چور كرپٹ ٹیمیں مل کر جس کا مقابلہ کر الحمداللہ میں اس کپتان کھلاڑی عائشہ,1.0,,,,,,
اتنی جلدی پانی میں نمک نہیں گهلتا جتنی جلدی پهیسبکی عوام گهل مل جاتی,1.0,,,,,,
لڑکی اتنی بلند مقدس ہونی چائے اس کا پسندیدہ مرد اس کو الل پاک سے دعاؤں سجدوں میں مانگے,0.0,,,,,,
راو جانور بغیر باقی سندھ پولیس کو سرخ سلام WeStandWithSindhPolice,1.0,,,,,,
اب سندھ حکومت کو چاہئے جیسے IG سندھ دباؤ ڈالنے ان سےمعافی مانگی ویسے فوج ساکھ کو نقصان پہنچانے کوشش کرنے فوج سے بھی معافی مانگیں,1.0,,,,,,
تیرا غرور سلامت میرے جیسےتجھےاور بہت,0.0,,,,,,
اے کوئ کلاس دا پیپر نی جیڑا لمبا کر لکھو تے زیادہ نمبر لھبنے نے,0.0,,,,,,
نہیں بتائیں آپکا دل نہیں کرتا ایسی جنگ کرنے کا,0.0,,,,,,
محترم ففتھ جنریشن ہائبرڈ چیف آپ نے غزوۂ ہ ند کرنا تھا آپ غزوۂ سندھ کر StateAboveStateRejected,1.0,,,,,,
رات کو مریم بلاول بہن بھائی بنے راکھی باندھی گئ صبح سالے نے بہنوئی گرفتار دیا,1.0,,,,,,
سندھ پولیس مکمل سنگھم نقش قدم مرکز مداخلت سے تنگ آکر جی سے ایس ایس پی رینک اجتماعی سب کا چھٹیوں جانے کا فیصلہ ویلڈن standwithsindhpolice,1.0,,,,,,
درد لکھتا دیتا نہیں نا اردو_زبان,0.0,,,,,,
مسکرایۓ دنیا سارے غم آپ ملکیت نہ,0.0,,,,,,
میں ذوالجلال علم پاک پہ یوں دید ٹکائی بیٹھی جیسے خدا روبرو,0.0,,,,,,
زبیر نے کہ اس سارے کیس میں عمران سے پوچھتا بھی نہیں بیچارہ,1.0,,,,,,
فوج_نہ_ہوتی_تو باجوہ کتا کا نعرہ نہ لگ قمر باجوہ وڈا کتا ہائے ہائے عاصم باجوہ نکا کتا ہائے ہائے جنرل فیض کتےکا پلہ ہائے ہائے ان کتوں کا کتا سپوٹر ہائے ہائے ان سوروں کا خنزیر اولاد ہائے ہائے,1.0,,,,,,
بات جواب میں مسکراہٹ بہتر کیونکہ کسی کو گولی ماری نہیں جا سکتی Sarcasm sorrynotsorry,1.0,,,,,,
مرشد ہمارا ناز مٹی میں مل جا زبردست,0.0,,,,,,
سنو کہ سے پتہ ہم کتنے آپ سے Me Lahore,0.0,,,,,,
ابھی کچھ پڑھ مجھے میں نے اگلے اوراق میں مرجانا SyedZadi,0.0,,,,,,
اب کون رہا اصل فائدہ جہانگیر ترین کو جنھوں نے 2018 میں 5 کروڑ کا ممبر خریدا اب 20 کروڑ کا بیچ دیا sarcasm,1.0,,,,,,
Xadeejournalist آپ بھی سوچ کاش میں بھی سیاستدان ہوتا صحافت نے مجھے دیا کر sarcasm,1.0,,,,,,
Xadeejournalist آپ بھی سوچ کاش میں بھی سیاستدان ہوتا صحافت نے مجھے دیا کر sarcasm,1.0,,,,,,
غ ربتیں میری آنکھوں میں کیسی اتری خواب بھی میرے رخصت رتجگابھی جا,0.0,,,,,,
اجداد اثاثے صدقے میں دیۓ اردو بچا کر لائے ہم ہندوستان سے,0.0,,,,,,
zehra_innocent مطلب کس لیول کا چونا آ جا مارکیٹ میں sarcasm,1.0,,,,,,
برائے مہربانی فوج اس س ول معاملے میں ٹانگ نا اڑائے لوکل گورنمنٹ کا کام شکریہ Sarcasm MirMAKOfficial MaleehaHashmey,1.0,,,,,,
جب مسلم لیگ ن دوبارہ برسراقتدار نہیں آتی میں کسی نئے سال کو نہیں مانتا میں نہیں جانتا شو باز شریف sarcasm,1.0,,,,,,
خدا خزانوں میں سے سب سے بہترین خزانہ ہدایت,0.0,,,,,,
ہم نے سمیٹی اداسی تیری شام غم ہم نے اٹھائے ترے ناز بہت اردو_زبان,0.0,,,,,,
ﻏﺮﻭﺭﮐﺎ ﺗﺎﺝ ﮐﺒﮭﯽ ﭘﮩﻨﺎ ﮨﯽ ﻧﮩﯿﮟ ﺳﺮ ﭘﮧ ﮨﻤﺎﺭﯼ ﻣﻌﺼﻮﻣﯿﺖ ﮨﯽ ﺍﯾﺴﯽ ﮨﮯ ﺩﺷﻤﻦ بھی ﺩﯾﮑﮫ ﮐﺮ ﮐﮩﺘﺎ ﮨﮯ ﺳﺒﺤﺎﻥ ﺍﻟﻠﻪ,0.0,,,,,,
جنت دروازے داخلے سے قبل جہنم واصل کیئے شخص ساتھ سیلفی دکھانا لازمی قرار منجانب زمین خدائی فوجدار Sarcasm Sialkot blasphemy t co zgHJ8UTV8o,1.0,,,,,,
جس قوم گورا حکومت کرتا تھا اسے نخوت سے کمی کمین حیثیت سے دیکھتا تھا اسے بھٹو شریفین ویسی ادائیں بھاتی شہبازشریف انگلی ہلانے کا اسٹائل لبھاتا تھا دفاتر گاڑیوں لائن ٹوریں واہ اسلئےتو بزدار پسند نہیں عمران بھی غریب کو عزت دیتا Sarcasm t co OdxTYJz67Z,1.0,,,,,,
کرپشن خلاف آواز اٹھانا بھی کرپشن مئیر بہاولپور حکومت میں نیا نظریہ پیش کر دیا جا UsmanAKBuzdar GovtofPunjabPK dprbwp Sarcastic t co uO7kvdmVOZ,1.0,,,,,,
امی جلدی اٹھا نماز,0.0,,,,,,
یہیں ختم بحث معیار حسن جو دل جا دلربا جا اردو_زبان,0.0,,,,,,
بسم اللہ کراں,0.0,,,,,,
AnsarAAbbasi بلا تھیلے سے نکل آ آئین جا تیل لینے عباسی صاحب منافقین طرح چھپ چھپ کر سپورٹ کر کھل کر سامنے آ جب تنقید رنڈی رونا ڈال,1.0,,,,,,
اگر آپ کو پتہ انہوں نے پاکستان سے غداری کھل کر تنقید شہباز سے دوستی نہ نبھائیں t co RMCPK7CWHd,1.0,,,,,,
سیاستدان حال میں اپنی پارٹی کو دفاع صحافی حکومتوں غلط کاموں وجہ سے تنقید رہتے کرنا بھی چاہیے مگر کسی بھی دوسرے ملک کو پاکستانی حکومت تبدیل کرنے ہمت نہیں ہونی چاہیے,1.0,,,,,,
اس پاس صرف دوسری حرام شغل والی وڈیوز,0.0,,,,,,
کون آ میری صدا پہ بھول رستہ اے دل کون آ مجھ کو ا ڑا لایا کس صدا پہ جھونکا کا مجھ کو ا ڑا لایا میرے ویرانے کو کس نے سجا دیا رونق ذرا کچھ نہیں ھے کر جانے تم کو کیسا نشہ چھایا کون آ,0.0,,,,,,
ﻏﺮﻭﺭﮐﺎ ﺗﺎﺝ ﮐﺒﮭﯽ ﭘﮩﻨﺎ ﮨﯽ ﻧﮩﯿﮟ ﺳﺮ ﭘﮧ ﮨﻤﺎﺭﯼ ﻣﻌﺼﻮﻣﯿﺖ ﮨﯽ ﺍﯾﺴﯽ ﮨﮯ ﺩﺷﻤﻦ بھی ﺩﯾﮑﮫ ﮐﺮ ﮐﮩﺘﺎ ﮨﮯ ﺳﺒﺤﺎﻥ ﺍﻟﻠﻪ نماز_راہ_نجات_ہے مارخورز,0.0,,,,,,
آپ عمران تنقید آپ کا حق آپ رائے کا احترام یقینا بہت خامیاں خان میں مگر جب آپ ان بے شرم بے غیرت بے حیا چوروں ڈاکووں لٹیروں ن لیگ پی پی پی جے یو آئ وغیرہ حق میں بولیں آپ جہالت افسوس ہوتا,1.0,,,,,,
hinaparvezbutt چل اب بس کر اب آپ ٹویٹ پہ ٹویٹ حکومت تنقید کرنے سے شہباز شریف نے وزیراعظم بن جانا,1.0,,,,,,
میں جب بھی racist sexist مذاق مزاح اعتراض اٹھاتی میرے چھوڑو اس مذاق کو انجوائے بھائی ہم دوسروں تذلیل انجوائے racistjokes,1.0,,,,,,
ڈاکٹر کا بچہ اگراپنے باپ ڈاکٹر ھونے بنیاد خود کو ڈاکٹر سمجھ غلط ھے بغیر ڈگری تجربے کوشش ڈاکٹر کا بچہ ڈاکٹر بن آپریشن گا وہ نقصان گا نہ ڈاکٹر کا بیٹا ڈاکٹر بن کر سیدھا اپنے والد چیٸر یعنی بڑے ڈاکٹر عھدے کو استعمال کرتا ھے,0.0,,,,,,
وقت گا اک روز ہم کو سمجھیں ہم کو رو جائے گا,0.0,,,,,,
لاجواب با کمال م ثل بہت عمدہ لاجوااااااااااب دلکش خوبصورت,0.0,,,,,,
NKMalazai انور صاحب گفتگو کو مزاح کےطور پرہی لینا چاہیے انور صاحب سے سیاسی سوال کرنے والوں کو سوچنا چاہیے,1.0,,,,,,
پاکستانی قوم بہت زندہ دل قوم غم والی بات میں بھی مزاح نکال لے t co 6BPd06oWIv,1.0,,,,,,
عابد کھوتا اب لندن میں بھی زلیل ہورہا,1.0,,,,,,
آپ ھوں مرتبے کا خیال میں بات ھوے فقط بات کرتا ھوں,0.0,,,,,,
اج TL سارہ کیڑا کیڑا,0.0,,,,,,
ھم نعارا مارین بھٹو کا ھم پرچم تھامے بھٹو کا مجما کس کا بھٹو کا ھم دیوانے کس بھٹو وزیراعظم بلاول بھٹو,0.0,,,,,,
ھاھاھاھاھاھاھاھا موجودہ حکومت کاکردگی اپنی جگہ مگر ن لیگ بھی بے ڈھنگی باتوں سے باز نہیں آتی میرے والد محترم بھی اپنے لیڈر جناب میاں صاحب صدمے میں خوب بددعاٸیں خان کو وہی الزام یہودی ایجنٹ بیوی یہودن وغیرہ بس ابا سامنے مسکرا نہیں سکا,1.0,,,,,,
خط جو میں نے لکھ انسانیت نام ڈاکیا مر جا پتہ,1.0,,,,,,
اس بات سے متفق 24K میں سے چوبیس کام نکلتے ہمارے جیسے,1.0,,,,,,
گرمی جا سردی آ شاید اس لیے,0.0,,,,,,
میری جان ہم گھبرا گھبراہٹ آپ کو,0.0,,,,,,
الفاظ نہ سمجھ پائے تم خاموشی کر سمجھو,0.0,,,,,,
تم کامیابی سیڑھی پہ نہیں چڑھ سکتے اپنے دونوں ہاتھ جیب میں آرنلڈ شوارزینگر,1.0,,,,,,
عمران ڈرائیونگ سیٹ نہیں گیئر شافٹ بیٹھے,1.0,,,,,,
باجوہ صاحب خدا رسول ص دا واسطہ نوٹ پلیز خالی جگہ شکریہ,1.0,,,,,,
آپ رحمت کو بات گوارا نہیں آپ چوکھٹ پہ جائے خالی صلی الل تعالی علیہ وآلہ وسلم اردو_زبان,0.0,,,,,,
اب آپ مجھے نفل پڑھائیں,0.0,,,,,,
جن محض کیڑا نہی پال سکتے وہ بھی چار چار جانو کو پالنے دعوے کر پھرتے,0.0,,,,,,
جج آخری خواہش بتاو مجرم غیرت مند پی ٹی والا دیکھنا چاہتا جج بہت چالاک ساری زندگی جینا چاہ ھو مح,1.0,,,,,,
مولانا صاحب کا سب سے بڑا مطالبہ استیعف آپ سے کونسی حکومت چل,1.0,,,,,,
شیرنی کا گیدڑوں کا خاندان لندن میں اشتہاری مجرم شرم وحیاء ھے نانی 420 جال ساز سزا یافتہ مجرمہ ماڈرن حسینہ واجد بیگم مریم صفدر اعوان صاحبہ اس کو چوری اپر سے سینہ زوری مافیا بیغرت نام کا شریف خاندان,1.0,,,,,,
ھاھاھاھاھا تواڈی خیر,0.0,,,,,,
یار آپکی آواز کتنی پیاری,0.0,,,,,,
شب بخیر الل نگہبان آمیـن,0.0,,,,,,
سندھ پولیس اسکا بھی سوچے جو کراچی بلاول بھٹو برسی منانے,1.0,,,,,,
بہت زیادہ کجھوریں سین پاکستان بجائے کسی گرم ملک کا لگ رہا ہوسکا وٹس ایپ والا بھیجنے والا سچ میں ففتھ کالمسٹ,1.0,,,,,,
جب حکومت گ رانا ان بیغیرتوں بس بات نہیں جب ایسے ٹویٹ آتے,1.0,,,,,,
بس حلوہ یاد رکھنا,0.0,,,,,,
الہی بمیرم برای ھموطنہای نازنینم شرم بر کسانی طاقتتون را بہ اینجا اوردن,0.0,,,,,,
مریم کو ضمانت ملی اپنے مفرور والد نواز شریف تیمارداری مگر نوازشریف لندن بیٹھ نانی مریم کس تیمارداری کر ججز سے التماس ہےاسکی ضمانت منسوخی توجہ دیں,1.0,,,,,,
شریفوں کو گالیاں خود بھیک مانگ کر مدد نام تالیاں فراڈ ستان پکڑے جاؤگے تسی پنجاب پولیس زندہ باد,1.0,,,,,,
گیراج میں پکڑی جائیگی قوم شرمندہ ہوگی,1.0,,,,,,
اے دل مجھے بتا کس آ جا کون جو آ کر خوابوں چھا جا,0.0,,,,,,
سگريٹ هو بلھے شاه کا کلام هو نصرت کى آواز هو,0.0,,,,,,
ہم تجھے کر نہیں سکتے کبھی انکار پیا اردو_زبان,0.0,,,,,,
خان صاحب نے پنکی عدت پوری نہیں ہونے اب باجوے مدت پوری نہیں ہونے دینگے,1.0,,,,,,
ہم غلطی مان سکتے بدممعاشی نہیں پیپلزپارٹی نون بدمعاشیاں زوال پذیر,1.0,,,,,,
تمیں یقین اس وقت نواز شریف نے کارگل کا مسلہ خراب کر خان اپنے مرضی سے وزیر نہیں سکتا تم ملک نواز ہاتھ دینے بات جناب واقعے سے تمیں سب پتہ ہونا چاہیے ملک چلاتا کون,1.0,,,,,,
یعنی یعنی ابھی بھی مرغی اپنے گھر نہیں پڑوسی گھر انڈے دینے کا ارادہ,0.0,,,,,,
کچھ میں ذلت کا کیڑا ہوتا جو ان کو ٹھرک کرنے پے مجبور کرتا رہتا,0.0,,,,,,
آ جاؤں مگر تمہارے خط اہل کوفہ سے مل جلتے,0.0,,,,,,
بریکنگ نیوز ن لیگ عمران خاں خلاف اب عدالت سے رجوع کر عطا تارڑ,1.0,,,,,,
جی ہاں ان بات ملے گا جو وزیر اس سکینڈل میں وزارتیں انجوائے کر ان کا کر,1.0,,,,,,
آپ بھی ڈنڈے کر پہنچ جا کراچی اگر حیدرآباد میں,1.0,,,,,,
بلو رانی بشرہ بی بی بکواس مسلسل کر اب وقت آ جا قوم کو بتا جائے گورا ڈیوڈ اتنے سالوں سے بلاول ہاؤس میں کر کر رہا کر اس بلاول ساتھ ناجائز تعلقات نہیں سب اس ٹرینڈ تیاری ٹوئٹس لکھ ان کو جواب دینا ہم نے PPPneedsDavidBhutto,0.0,,,,,,
دل کر رہا کچھ کرارا جواب دوں لیکن صبر یا بول دوں,0.0,,,,,,
ھسے نہ چی پہ بلہ جلسہ اووئی چی کدو پہ 200 روپی گز,1.0,,,,,,
روپے قدر گنوا اب عوام کو دنوں نوید کا لالچ میڈیا میں ڈالر گنتے دیکھائے جا رے کھان ساب بیرونی,1.0,,,,,,
مجھے لگ تھا پاکستان میں زیادہ لفافے چلتے صحافت نام مگر انڈیا میں اس سے بھی زیادہ,1.0,,,,,,
لہہ ایڈا توں صادق جمیل,0.0,,,,,,
ماں باپ ساتھ آپکا سلوک ایسی کہانی جو لکھ آپ پڑھ کر آپکی اولاد سناتی,0.0,,,,,,
72 سالہ تاریخ میں بار پنجاب سے غدار نکلا ساتھ کھیل دلچسپ مرحلے میں داخل چکا لہذا پاپ کارن کھائیں ساتھ دودھ پتی کا چسکا بھی لگائیں انشاءاللہ ریاست محفوظ باقی سیاست محکمہ زراعت پنجاب غدار درمیان دیکھ اونٹ کس کروٹ بیٹھتا,1.0,,,,,,
نانی 420 کو ملک سے مفرور ہونے دیں تب پوچھنا بی بی ابھی رو مل جل کر دن رات اپنا ناچ زات او,1.0,,,,,,
عرض کر ووٹ کو عزت محض اک بہانہ اصل چکر میاں جی کا پیسہ بچانا,1.0,,,,,,
معصوم سی آواز وہی جس میں سن جا تھا مجھے پیار جا,0.0,,,,,,
کون اس شعر کو مکمل گا تمام عمر ترا انتظار ہم نے کر,0.0,,,,,,
کمال کردے نے اے لوک,0.0,,,,,,
میاں صاحب بال کو فل ٹاس بنا کر کھیل,1.0,,,,,,
ایسے کو بلاول,1.0,,,,,,
گندے انڈے وجہ سے اصلی انڈے سو روپے درجن,1.0,,,,,,
عجیب حرکت بے ساختہ ہنسی آگٸی,0.0,,,,,,
ہم اسیر اپنی ذات کسی خواب نہ کسی خیال,0.0,,,,,,
حضرت اسماعیل علیہ السلام قربانی پیش کرنے جا شیطان حضرت عثمان رضی اللہ عنہ سامنے دنیوی فائدے کو بڑھا چڑھا کر بیان کر رہا تھا تاکہ عثمان رضی اللہ عنہ آخرت دائمی فائدہ سے محروم ہوجائیں لیکن چونکہ حضرت عثمان رضی اللہ عنہ کا ایمان زندہ تھااس انھوں نے دنیوی,0.0,,,,,,
کراچی میں دہشت گردی سر اٹھانے میاں صاحب تیری یاد آیی تیرے جانے بعد,1.0,,,,,,
عورت نے تھانے فون کر کہ میرا خاوند اغوا ہوگیا ایس ایچ او نے جواب دیا بی بی ہمارا اپنا جی اغوا ہوگیا,1.0,,,,,,
زرداری ہسپتال میں بیٹھ کر گیم کر جا اپوزیشن سیاست اپنے ہاتھ میں جا ہم بیچ چوراہے کھڑے رہ گۓ مریم لندن میں نوازشریف کو فون کال,1.0,,,,,,
رشتےدار کافی بڑی تم میں جی آنٹی آپشن بھی نہیں تھا فری بھی سوچا بڑی جاؤں,0.0,,,,,,
آپکی بھی سنی گئ میں 11 سال سے کہہ رہا نہ کسی نے پروموٹ کر نہ فالورز میں اذافہ خان کا سپاہی اسلیئے ہار نہیں مانتا ہارتا وہ جو ہار مان لیتا,0.0,,,,,,
کراچی میں دہشت گردی سر اٹھانے میاں صاحب تیری یاد آیی تیرے جانے بعد,1.0,,,,,,
نانی تیرے مور کو پولیس,1.0,,,,,,
لگ صفدر صرف نعرے مارنے حد خاوند ملائ کوئ گنجا کھا رہا,1.0,,,,,,
یوں لے بدلہ مرحوم احمد فراز سے بوٹ پالش کروائے انھوں نے شبلی فراز سے,0.0,,,,,,
